Movies,#genre#
湖北卫视_(1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视_(1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
湘潭公共_(576p),http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合_(720p),http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
滁州公共_(450p),http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
滁州新闻综合_(450p),http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滦县综合_(576p),http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺_(576p),http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
滨州公共电视剧_(576p),http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合_(576p),http://stream.bzcm.net/2/sd/live.m3u8
滨州测试_(576p),http://stream.bzcm.net/4/sd/live.m3u8
滨海新闻_(1080p),http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海都市_(1080p),http://60.30.52.41/live/bhtv2/playlist.m3u8
漳州新闻综合_(720p)_[Not_24/7],https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
灵台新闻综合_(1080p),http://117.156.28.119/270000001111/1110000145/index.m3u8
炫动卡通_(576p),http://223.110.245.139/PLTV/4/224/3221226388/index.m3u8
甘肃公共_(540p)_[Not_24/7],https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃移动_(540p)_[Not_24/7],https://hls.gstv.com.cn/49048r/y72q36.m3u8
生活_(576p),http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227311/index.m3u8
电白视窗_(360p)_[Not_24/7],http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8
电白综合_(360p)_[Not_24/7],http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
白山新闻综合,https://stream2.jlntv.cn/baishan1/sd/live.m3u8
百事通体育1_(1080p)_[Not_24/7],http://112.25.48.68/live/program/live/hdnba1/4000000/mnf.m3u8
百事通体育2_(1080p)_[Not_24/7],http://112.25.48.68/live/program/live/hdnba2/4000000/mnf.m3u8
百事通体育3_(1080p)_[Not_24/7],http://112.25.48.68/live/program/live/hdnba3/4000000/mnf.m3u8
百事通体育5_(1080p),http://112.25.48.68/live/program/live/hdnba5/4000000/mnf.m3u8
百事通体育7_(1080p)_[Not_24/7],http://112.25.48.68/live/program/live/hdnba7/4000000/mnf.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
石景山电视台_(1080p)_[Not_24/7],https://live.sjsrm.com/bjsjs/sd/live.m3u8
福山生活_(576p)_[Not_24/7],http://live.jiaodong.net:82/tvfushan/hls/tv_shenghuo.m3u8
福州广播电视台新闻综合频道_(FZTV-1)_(1080p),http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州广播电视台都市生活频道_(FZTV-3)_(1080p),http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州电视台少儿频道_(FZTV-少儿)_(1080p),http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
万州影视文艺_(576p),http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州科教频道_(576p),http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
万州综合频道_(576p),http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
积石山电视台_(1080p),http://117.156.28.119/270000001111/1110000152/index.m3u8
立法会直播_(Legislative_Council_Live)_(720p),https://live3.tdm.com.mo/tv/ch21.live/playlist.m3u8
立法院IVOD直播交通委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live6/hls-cl-tv/index.m3u8
立法院IVOD直播内政委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live7/hls-cl-tv/index.m3u8
立法院IVOD直播司法及法制委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live9/hls-cl-tv/index.m3u8
立法院IVOD直播外交及国防委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live8/hls-cl-tv/index.m3u8
立法院IVOD直播教育及文化委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live4/hls-cl-tv/index.m3u8
立法院IVOD直播朝野协商_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live10/hls-cl-tv/index.m3u8
立法院IVOD直播社会福利及卫生环境委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live3/hls-cl-tv/index.m3u8
立法院IVOD直播经济委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live5/hls-cl-tv/index.m3u8
立法院IVOD直播财政委员会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live2/hls-cl-tv/index.m3u8
立法院IVOD直播院会_(450p),https://lylive-videorent.cdn.hinet.net/out/u/live/gop4/ly/ly-Live1/hls-cl-tv/index.m3u8
篮球资讯_(576p),http://223.110.245.139/PLTV/4/224/3221227023/index.m3u8
娄底综合_(720p),http://119.39.242.52:1935/live/zonghe/playlist.m3u8
粤语电影2,http://epg.112114.xyz/douyu/6566671
粤语电影3,http://epg.112114.xyz/douyu/1226741
精品电影_(1080p),http://183.207.248.71/cntv/live1/jdianying/jdianying
红牛REDBULL_TV_(720p),https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
纯享4K_(2160p),http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
继续教育_(576p),http://111.63.117.13:6060/030000001000/G_CETV-2/G_CETV-2.m3u8
罗山电视台_(1080p)_[Not_24/7],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
置业_(576p),http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227037/index.m3u8
耀才财经,http://202.69.67.66/webcast/bshdlive-pc/playlist.m3u8
肃州电视台_(1080p),http://117.156.28.119/270000001111/1110000123/index.m3u8
芜湖公共_(576p),http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖新闻综合_(576p),http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖生活_(576p),http://live1.wuhubtv.com/channel2/sd/live.m3u8
荣昌综合_(404p)_[Not_24/7],http://183.64.181.25:40023/rongchang01.m3u8
莒县图文频道_(720p),http://61.162.225.122:8181/live/test3.m3u8
莒县电视一套_(576p),http://61.162.225.122:8181/live/test1.m3u8
莒县电视二套_(576p)_[Not_24/7],http://61.162.225.122:8181/live/test2.m3u8
萍乡公共频道_(1080p)_[Not_24/7],http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv3stream.m3u8
萍乡教育频道_(480p),http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
萧山新闻综合_(720p)_[Not_24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
蓬安新闻综合_(720p)_[Not_24/7],http://palive.patv123.com:8091/live/xwpd_800K.m3u8
芜湖教育频道_(576p),http://live1.wuhubtv.com/channel4/sd/live.m3u8
萧山生活频道_(720p)_[Not_24/7],https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
西安丝路_(404p)_[Not_24/7],http://stream2.xiancity.cn/xatv5/playlist.m3u8
西安乐购购物_(180p)_[Not_24/7],http://stream2.xiancity.cn/xatv6/playlist.m3u8
西安影视_(180p)_[Not_24/7],http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安新闻_(1080p)_[Not_24/7],http://stream2.xiancity.cn/xatv1/playlist.m3u8
西安白鸽_(180p)_[Not_24/7],http://stream2.xiancity.cn/xatv2/playlist.m3u8
西藏卫视_(576p),http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
贝爷影厅,http://epg.112114.xyz/douyu/252802
贵州卫视_(576p),http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
赵县电视一套_(360p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8
赵县电视二套_(360p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream_360p/playlist.m3u8
辛集新闻频道_(480p)_[Not_24/7],http://zsxj.chinashadt.com:1935/live/xjxw.stream_360p/playlist.m3u8
辛集生活频道_(480p)_[Not_24/7],http://zsxj.chinashadt.com:1935/live/xjsh.stream_360p/playlist.m3u8
辽源新闻综合,https://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
迪庆综合_(1080p),http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语_(576p),http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
通化新闻,https://stream2.jlntv.cn/tonghua1/sd/live.m3u8
邗江资讯_(576p),http://223.110.245.139/PLTV/4/224/3221227154/index.m3u8
邢台城生,http://222.223.119.21:8888/newlive/live/hls/55/live.m3u8
邢台综合,http://222.223.119.21:8888/newlive/live/hls/54/live.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邵东综合_(576p),http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
重庆卫视_(1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
金昌公共频道_(240p),http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
金昌综合频道_(720p),http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
长春综合,https://stream2.jlntv.cn/jlcc/sd/live.m3u8
长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
长沙经贸,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
长沙购物,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8
陕西卫视_(540p),http://112.25.48.68/live/program/live/sxws/1300000/mnf.m3u8
隆化影视_(576p),http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合_(576p),http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
随州综合_(720p)_[Not_24/7],http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8
随州农村_(720p)_[Not_24/7],http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8
集安综合,https://stream2.jlntv.cn/ja/sd/live.m3u8
霍山综合_(576p),http://ahhs.chinashadt.com:1936/live/stream:hs1.stream/playlist.m3u8
霸州公共频道_(576p)_[Not_24/7],http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州少儿频道_(576p)_[Not_24/7],http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
霸州文化频道_(576p),http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州新闻频道_(576p),http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
青州文化旅游_(576p),http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州生活_(576p),http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州综合_(576p),http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青海卫视_(1080p),http://live.geermurmt.com/qhws/sd/live.m3u8
靖江新闻综合_(480p)_[Not_24/7],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
静宁综合_(1080p),http://117.156.28.119/270000001111/1110000147/index.m3u8
高台电视台_(1080p),http://117.156.28.119/270000001111/1110000146/index.m3u8
高清电影_(1080p),http://39.134.19.76/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
鹤峰综合,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
鹿泉一套_(576p)_[Not_24/7],http://hblq.chinashadt.com:2036/live/stream:luquan1.stream/playlist.m3u8
鹿泉二套_(576p)_[Not_24/7],http://hblq.chinashadt.com:2036/live/stream:luquan2.stream/playlist.m3u8
黑龙卫视_(720p),http://125.210.152.18:9090/live/HLJWSHD_H265.m3u8
黑龙江卫_(1080p),http://183.207.248.71/cntv/live1/HD-2500k-1080P-heilongjiangstv/HD-2500k-1080P-heilongjiangstv

Shop,#genre#
1-2-3_TV_(270p),https://123tv-mx1.flex-cdn.net/index.m3u8
30A_The_Beach_Show_(720p),https://30a-tv.com/beachy.m3u8
1001_Noites_(720p)_[Not_24/7],https://cdn.jmvstream.com/w/LVW-8155/ngrp:LVW8155_41E1ciuCvO_all/playlist.m3u8
Bajo_Techo_TV_(1080p)_[Not_24/7],https://rdn.essastream.com:3042/live/bajotechotvlive.m3u8
Casa_Italia_53_(720p),https://ovp-live.akamaized.net/ac115_live/canale3.smil/playlist.m3u8
ch_21_ערוץ_הקניות_(360p),https://shoppingil-rewriter.vidnt.com/index.m3u8
CJ_OnStyle_(540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ_OnStyle_Plus_(540p),https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
Donna_Shopping_(576p),https://5926fc9c7c5b2.streamlock.net/9354/9354/playlist.m3u8
Expo_Channel_(360p),https://tvsnhlslivetest.akamaized.net/hls/live/2034711/EXPO-MSL4/master.m3u8
Gem_Shopping_Network_(720p),https://amg01460-gemshoppingnetw-gem-ono-x662c.amagi.tv/playlist.m3u8
Gems_TV_(720p),https://lo3.gemporia.com/abrgemporiaukgfx/smil:livestream.smil/playlist.m3u8
GM24_(480p),https://streaming.softwarecreation.it/GM24/GM24/playlist.m3u8
Gongyoung_Shopping_(720p),https://etv.publichs.com/live5.stream/playlist.m3u8
GS_My_Shop_(1080p),https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
GS_Shop_(1080p),https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
GSTV_(720p),https://japaneast.av.mk.io/mediakindcdn-mediakind/b8278d70-0a5f-400c-9b16-c7acf7004355/index.qfm/manifest(format=m3u8-cmaf)
Handystar_(404p)_[Not_24/7],https://sparhandytv.cdn.ses-ps.com/live/channel01/hls/index.m3u8
High_TV_(720p)_[Not_24/7],http://live.streams.ovh:1935/hightv/hightv/playlist.m3u8
Home_&_Shopping_(720p),https://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
HSE24_Extra_(1080p),https://hse24extra.akamaized.net/hls/live/2006596/hse24extra/playlist.m3u8
HSE24_Trend_(576p),https://hse24trend.akamaized.net/hls/live/2006597/hse24trend/playlist.m3u8
HSE_(1080p),https://hse24.akamaized.net/hls/live/2006663/hse24/playlist.m3u8
HSN,https://qvc-amd-live.akamaized.net/hls/live/2034113/lshsn1us/master.m3u8
HSN2,https://qvc-amd-live.akamaized.net/hls/live/2034113/lshsn2us/master.m3u8
HSN_West,https://qvc-amd-live.akamaized.net/hls/live/2034113/lshsn1uswest/master.m3u8
Hyundai_Home_Shopping_(720p),https://livejj.hyundaihmall.com:8443/live/ngrp:hmall.stream_pc/playlist.m3u8
Hyundai_Home_Shopping_Plus_(720p),https://dtvstreaming.hyundaihmall.com/newcjp3/_definst_/newcjpstream.smil/playlist.m3u8
iBerkah_(1080p),https://play.accolamedia.id/accola/iberkah.stream/playlist.m3u8
Jewelery_Maker_(1080p),https://lo2-1.gemporia.com/abrjewellerymaker/smil:livestream.smil/playlist.m3u8
Jewelry_Television_(720p),https://content.jwplatform.com/live/broadcast/oe7UD7Ag.m3u8
Jewelry_TV_2_(720p),https://content.jwplatform.com/live/broadcast/RW3cCwlw.m3u8
Jewelry_TV_(KCKS-LD12)_(480p),https://cdn.igocast.com/channel12_hls/channel12_master.m3u8
Juwelo_(720p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/7441/7441_264_live.m3u8
Juwelo_Italia_(480p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/7841/7841_264_live.m3u8
KaufBei_TV_(576p),https://api.alpaca.t62a.com/hls/9103/index.m3u8
KShopping_(1080p),https://fhs8036.bd-61.ktcdn.co.kr/klive/smil:klive.smil/playlist.m3u8
Lao_Champa_TV_1_(720p),https://livefta.malimarcdn.com/ftaedge00/laochampa1.sdp/playlist.m3u8
Lao_SV_TV_(480p),https://livefta.malimarcdn.com/ftaedge00/laosvtv.stream/playlist.m3u8
Lao-Thai_TV_(720p),https://livefta.malimarcdn.com/ftaedge00/laothaius.sdp/playlist.m3u8
Leomax_24_(1080p),https://tvshops.bonus-tv.ru/cdn/shop24/playlist.m3u8
Lotte_Home_Shopping_(720p),https://pchlslivesw.lotteimall.com/live/livestream/lotteimalllive_mp4.m3u8
Lotte_OneTV_(720p),https://onetvhlslive.lotteimall.com/lotteonetvlive/lotteonetvlive.mp4.m3u8
LS_TV_(480p),https://livefta.malimarcdn.com/ftaedge00/laostv.sdp/playlist.m3u8
NaDoo_Commerce_(1080p),https://op-krgroup1-swiftservehd-1.dens.tv/h/h126/live.m3u8
NaDoo_Korean_(1080p),https://op-krgroup1-swiftservehd-1.dens.tv/h/h125/live.m3u8
NS_Home_Shopping_(720p),https://livestream.nsmall.com/IPHONE/nsmallMobile.m3u8
NS_Shop_Plus_(720p),https://shoppstream.nsmall.com/IPHONE/mobile.m3u8
ONTV4U_(1080p),https://stirr.b-cdn.net/stirr/playlist.m3u8
QVC,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc1us/master.m3u8
QVC_2,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc2us/master.m3u8
QVC_2_Germany_(540p),https://qvcde-live.akamaized.net/hls/live/2097104/qps/master.m3u8
QVC_3_(1080p),https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc3us/master.m3u8
QVC_Germany_(720p),https://qvcde-live.akamaized.net/hls/live/2097104/qvc/master.m3u8
QVC_Italia_(540p),https://qrg.akamaized.net/hls/live/2017383/lsqvc1it/master.m3u8
QVC_Japan_(720p),https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
QVC_Style_Germany_(540p),https://qvcde-live.akamaized.net/hls/live/2097104/qby/master.m3u8
QVC_UK_(540p),https://qvcuk-live.akamaized.net/hls/live/2097112/qvc/master.m3u8
QVC_UK_Beauty_(540p),https://qvcuk-live.akamaized.net/hls/live/2097112/qby/master.m3u8
QVC_UK_Extra_(540p),https://qvcuk-live.akamaized.net/hls/live/2097112/qex/master.m3u8
QVC_UK_Style_(540p),https://qvcuk-live.akamaized.net/hls/live/2097112/qst/master.m3u8
Shinsegae_Shopping_TV_(720p),https://liveout.catenoid.net/live-02-shinsegaetvshopping/shinsegaetvshopping_720p/playlist.m3u8
Shop_Channel_(1080p)_[Not_24/7],https://stream3.shopch.jp/HLS/master.m3u8
Shop_HQ_(720p),https://live.shophq.com/evine/cleanfeed/master.m3u8
Shop_LC_(1080p),https://cdn-shop-lc-01.akamaized.net/Content/DASH_DASH/Live/channel(ott)/master.mpd
Shopping_Live_(576p)_[Not_24/7],http://serv30.vintera.tv:8081/shoppinglive/shoppinglive_stream/playlist.m3u8
Shopping_NT_(720p),https://live.shoppingntmall.com/live/10011.m3u8
Suke_TV_(720p),https://live.mana2.my/SukeTv/index.m3u8?auth_key=1745177878-c9b78020e8d64aac92e7d5db06493530-0-951f497899c978ee5fbc2f1375671272&token=1745177878-c9b78020e8d64aac92e7d5db06493530-0-951f497899c978ee5fbc2f1375671272
Tea_TV_2_(720p),https://livefta.malimarcdn.com/ftaedge00/teatv2.sdp/playlist.m3u8
Tea_TV_(720p),https://livefta.malimarcdn.com/ftaedge00/teatv.sdp/playlist.m3u8
TJC_(1080p),https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8
Today's_Shopping_Choice_(TSC)_(720p),https://tscamd.akamaized.net/hls/live/503340/TSCLive/master.m3u8
TVSConsumerDirect,https://rpn.bozztv.com/gusa/gusa-ConsumerDirect/index.m3u8
TVSN_(1080p),https://tvsnhlslivetest.akamaized.net/hls/live/2034711/TVSN-MSL4/master.m3u8
TVSN_Beauty_(1080p),https://live-tvsn.simplestreamcdn.com/live12/tvsnbeauty/bitrate1.isml/.m3u8
TVSN_Jewellery_(1080p),https://live-tvsn.simplestreamcdn.com/live13/tvsnjewellery/bitrate1.isml/.m3u8
Ugo_Shop_TV,http://49.113.179.174:4022/udp/238.125.4.184:5140
Uniquely_Thai_(720p),https://livefta.malimarcdn.com/ftaedge00/uniquely.sdp/playlist.m3u8
W_Shopping_(720p),https://liveout.catenoid.net/live-05-wshopping/wshopping_1500k/playlist.m3u8
Магнат_ТВ,https://s1.tv-nano.com/Magnat_HD_5119705/video.m3u8
Ювелирочка_ТВ_(576p),https://live-uvelirochka.cdnvideo.ru/uvelirochka/uvelirochka_720p3/playlist.m3u8
东森购物60_(480p),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
耀才财经台_(576p),http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
风尚购物_(1080p),http://183.207.248.71/cntv/live1/fengshanggw/fengshanggw

General,#genre#
1Almere_TV_(720p),https://d3472rjicrodic.cloudfront.net/nlpo/clr-nlpo/709d5260/index.m3u8
1TV,https://live20.bozztv.com/dvrfl05/gin-1tvafg/index.m3u8
1Twente_TV_(1080p),https://ms7.mx-cd.net/dtv-11/198-989148/1Twente_TV.smil/chunklist_w954512639_b4292608_slNLD.m3u8
002_Radio_TV_(720p),https://cdn.002radio.com:3909/live/radio002live.m3u8
2M,https://fl1002.bozztv.com/ga-2mmaroc-hd/index.m3u8
2M_Monde_+1_(1080p),https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8
2TV_(720p),https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8
3HD,https://lb1-live-mv.v2h-cdn.com/hls/ffae/3hd/3hd.m3u8
3sat_(720p),https://zdf-hls-18.akamaized.net/hls/live/2016501/dach/high/master.m3u8
3_Stones_TV_(240p)_[Not_24/7],https://goliveafrica.media:9998/live/64d21e682fd26/index.m3u8
5TV_Corrientes_(480p)_[Not_24/7],http://www.coninfo.net:1935/tvcinco/live1/playlist.m3u8
7D7_(1080p),https://d7tv.pp.ua/hls/d7tv.m3u8
7_TeleValencia_(576p),https://play.cdn.enetres.net/9E9557EFCEBB43A89CEC8FBD3C500247022/028/playlist.m3u8
7TV_Senegal,https://live20.bozztv.com/dvrfl06/astv/astv-7tv/index.m3u8
8_La_Marina_TV_(576p),https://streaming005.gestec-video.com/hls/canal24.m3u8
8NTV_(1080p),https://60417ddeaf0d9.streamlock.net/ntv/videontv/playlist.m3u8
9_la_Loma_TV_(1080p),https://9laloma.tv/live.m3u8
12_TV_Parma_(540p)_[Not_24/7],https://5929b138b139d.streamlock.net/12TVParma/livestream/playlist.m3u8
12_Visión_Encarnación_(1080p)_[Not_24/7],https://stream.oursnetworktv.com/latin/encoder87b/playlist.m3u8
12_канал,https://12channel.bonus-tv.ru/cdn/12channel_blackout/playlist.m3u8
13C_(1080p),https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8
13Max_Televisión_(1080p),http://coninfo.net:1935/13maxhd/live13maxtvnuevo/playlist.m3u8
15TV,https://cdn.fastocloud.com/leonel.m3u8
16tv_Budapest_(360p),https://cloudfront44.lexanetwork.com:1344/freerelay/16tv.sdp/playlist.m3u8
20_Minutes_TV_(1080p),https://live-20minutestv.digiteka.com/1961167769/index.m3u8
21_Mix_(1080i),http://77.83.120.135:8001/play/a0jq
23_ABC_Bakersfield_CA_(KERO)_(720p),https://content.uplynk.com/channel/ff809e6d9ec34109abfb333f0d4444b5.m3u8
28_kanala,https://streaming.28kanala.eus/hls/z.m3u8
31_Kanal,https://hls.live.31kz.adapto.kz/forward_live_31kz/index.m3u8
101tv_Axarquia_(480p),https://www.streaming101tv.es:19360/axarquia/axarquia.m3u8
101tv_Cádiz_(1080p),https://streaming101tv.es:19360/cadiz/cadiz.m3u8
101tv_Ronda_(1080p),https://streaming101tv.es/hls/webronda.m3u8
111_TV_(720p),https://5db313b643fd8.streamlock.net/111TV/111TV/playlist.m3u8
360°_(1080p)_[Not_24/7],https://edge2-tv-ll.facecast.io/evacoder_hls_hi/CkxfR1xNUAJwTgtXTBZTAJli/index.m3u8
A1_TV_(1080p)_[Not_24/7],https://stream.a1mediagroep.nl/hls/a1tv.m3u8
A2i_TV_(1080p),https://stream.sen-gt.com/A2itv/myStream/playlist.m3u8
A2TV,https://trkvz-live.daioncdn.net/a2tv/a2tv.m3u8
A2Z_(360p)_[Not_24/7],https://qp-pldt-live-grp-02-prod.akamaized.net/out/u/tv5.m3u8
A7TV_(1080p),http://62.233.57.226:8001/play/a00j00
A12_TV_(720p),https://video1.getstreamhosting.com:1936/8420/8420/playlist.m3u8
A_Punt,https://bcovlive-a.akamaihd.net/8499d938ef904e39b58a4adec2ddeada/eu-west-1/6057955885001/playlist_dvr.m3u8
A+_Guate_(720p),https://ch2-tva.duin.dev/hls/stream.m3u8
Abadan,https://lenz.splus.ir/PLTV/88888888/224/3221227000/index.m3u8
Abaza_TV,https://public.apsny.camera/tv_abaza_tv_to_site/index.m3u8
ABC,http://41.205.93.154/ABC/index.m3u8
ABC_3_Lafayette_LA_(KATC)_(720p),https://aegis-cloudfront-1.tubi.video/28467730-4b65-4c85-8151-4c7d162c0896/playlist.m3u8
ABC_4_Seattle_WA_(KOMO-TV)_(720p),https://content.uplynk.com/2c88dfe19e1447e6a6aa27e8e143a140.m3u8
ABC_5,https://stream.krgv.com/krgv-english/krgv-english.smil/playlist.m3u8
ABC_5_Oklahoma_City_OK_(KOCO)_(720p),https://apollo.production-public.tubi.io/live/ac-koco.m3u8
ABC_6_Boise_ID_(KIVI)_(720p),https://apollo.production-public.tubi.io/live/ac-kivi.m3u8
ABC_7_Albuquerque_NM_(KOAT)_(720p),https://apollo.production-public.tubi.io/live/ac-koat.m3u8
ABC_7_Denver_CO_(KMGH)_(720p),https://content.uplynk.com/channel/64ca339f04964a5e961c3207a7771bf1.m3u8
ABC_7_Omaha_NE_(KETV)_(720p),https://apollo.production-public.tubi.io/live/ac-ketv.m3u8
ABC_9_Tucson_AZ_(KGUN)_(720p),https://apollo.production-public.tubi.io/live/ac-kgun.m3u8
ABC_10_San_Diego_CA_(KGTV)_(720p),https://apollo.production-public.tubi.io/live/ac-kgtv2.m3u8
ABC_13_Las_Vegas_NV_(KTNV)_(720p),https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8
ABC_15_Phoenix_AZ_(KNXV-TV)_(720p),https://content.uplynk.com/channel/9deaf22aaa33461f9cac22e030ed00ec.m3u8
ABC_25_News_Central_Texas,https://content.uplynk.com/channel/9d4e02c9c3544c269d32e6b316792c8f.m3u8
ABC_40/29_Fort_Smith_AR_(KHBS)_(720p),https://apollo.production-public.tubi.io/live/ac-khbs.m3u8
ABC_Australia,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8
ABC_TV_Adelaide_(720p),https://c.mjh.nz/abc-sa.m3u8
